Height,Input,Output,Sum,Time
67334,['1NrTwqTWJykvyMsYwsNXFH1xXopHSQWvK6'],"['16mdJFuqv97U9CgMCdwLMaeAN5DuoVKdfv', '14.35', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.36'],2010-07-14 18:35:07
67334,['16mdJFuqv97U9CgMCdwLMaeAN5DuoVKdfv'],"['1Pd9Ccce2LuL8reqgZWEFaC9DJvMyzX593', '14.34', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.35'],2010-07-14 18:35:07
67334,['1Pd9Ccce2LuL8reqgZWEFaC9DJvMyzX593'],"['1JiteSbvkj937gujhsDoctvcirwW4qyzuZ', '14.33', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.34'],2010-07-14 18:35:07
67334,['1JiteSbvkj937gujhsDoctvcirwW4qyzuZ'],"['12jfudMR5294K5CFStghPH7GCzVFwq5in5', '14.32', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.33'],2010-07-14 18:35:07
67334,['12jfudMR5294K5CFStghPH7GCzVFwq5in5'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1JEFZzPPjk7JxqTRAarzTGqRfR5S4wMTDy', '14.31']",['14.32'],2010-07-14 18:35:07
67334,['1JEFZzPPjk7JxqTRAarzTGqRfR5S4wMTDy'],"['1K93XQ5t5qvc7dRFd3XrkK3Yhfga36zKc9', '14.3', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.31'],2010-07-14 18:35:07
67334,['1K93XQ5t5qvc7dRFd3XrkK3Yhfga36zKc9'],"['1EGBNB1fpEDFMn8FUCetptS6LdBMnWc3hu', '14.29', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.3'],2010-07-14 18:35:07
67334,['1EGBNB1fpEDFMn8FUCetptS6LdBMnWc3hu'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1Bv4CxgmhRRc8qa3KRrJmKZJZPD5z17KeR', '14.28']",['14.29'],2010-07-14 18:35:07
67334,['1Bv4CxgmhRRc8qa3KRrJmKZJZPD5z17KeR'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1LgxkhnHKLEGCbe38wvpxwM3eBodehsrsr', '14.27']",['14.28'],2010-07-14 18:35:07
67334,['1LgxkhnHKLEGCbe38wvpxwM3eBodehsrsr'],"['186mzDHjswXtRi7f18jxSG9eoW4xt9dxxn', '14.26', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.27'],2010-07-14 18:35:07
67334,['186mzDHjswXtRi7f18jxSG9eoW4xt9dxxn'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '13RMKdtpLAnvYEMk2CQpYgZFSm8v8R6Fao', '14.25']",['14.26'],2010-07-14 18:35:07
67334,['13RMKdtpLAnvYEMk2CQpYgZFSm8v8R6Fao'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '14SREG4MtsRiwGJTdzb1MCuZaqFYmQx2z7', '14.24']",['14.25'],2010-07-14 18:35:07
67334,['14SREG4MtsRiwGJTdzb1MCuZaqFYmQx2z7'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '13CAxD8Kf4frH9rPTeVoPH3JHZH3xtkhbR', '14.23']",['14.24'],2010-07-14 18:35:07
67334,['13CAxD8Kf4frH9rPTeVoPH3JHZH3xtkhbR'],"['19swkeH2cw2fs4zccVUepBYEeP9Y2K6eWn', '14.22', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.23'],2010-07-14 18:35:07
67334,['19swkeH2cw2fs4zccVUepBYEeP9Y2K6eWn'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1P995wQmf16aptSznimvsR3mLykm5pwcER', '14.21']",['14.22'],2010-07-14 18:35:07
67334,['1P995wQmf16aptSznimvsR3mLykm5pwcER'],"['1A58k1S1mKiGGiAqePfGFVfRu75DrfLvKi', '14.2', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.21'],2010-07-14 18:35:07
67334,['1A58k1S1mKiGGiAqePfGFVfRu75DrfLvKi'],"['1ASzFHwotwfxkncJAH7es8umR9YFE5rC7f', '14.19', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.2'],2010-07-14 18:35:07
67334,['1ASzFHwotwfxkncJAH7es8umR9YFE5rC7f'],"['1MqqUygY2gVoHmMkEtCnKUQrcthUwpUS4A', '14.18', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.19'],2010-07-14 18:35:07
67334,['1MqqUygY2gVoHmMkEtCnKUQrcthUwpUS4A'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '16YzhBxeDJNW8DCsgrYsHWCRmJXUjJKWen', '14.17']",['14.18'],2010-07-14 18:35:07
67334,['16YzhBxeDJNW8DCsgrYsHWCRmJXUjJKWen'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '18v1fC41XCCQf423Ao6cJ3VkBicZPmsZCa', '14.16']",['14.17'],2010-07-14 18:35:07
67334,['18v1fC41XCCQf423Ao6cJ3VkBicZPmsZCa'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1P9newW39PZhguzZn3aVTXNiB1TuJMSEWc', '14.15']",['14.16'],2010-07-14 18:35:07
67334,['1P9newW39PZhguzZn3aVTXNiB1TuJMSEWc'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1M3s6RTG3a7cG6huu9VA5RaYuFr484GpjE', '14.14']",['14.15'],2010-07-14 18:35:07
67334,['1M3s6RTG3a7cG6huu9VA5RaYuFr484GpjE'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1AngHPuJ7XZxBikwmNY82j1brsfUXzR4nN', '14.13']",['14.14'],2010-07-14 18:35:07
67334,['1AngHPuJ7XZxBikwmNY82j1brsfUXzR4nN'],"['1J5s9qwwgp9Djtsh2LYHKeMz4hjsMwjvP3', '14.12', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.13'],2010-07-14 18:35:07
67334,['1J5s9qwwgp9Djtsh2LYHKeMz4hjsMwjvP3'],"['1KQmfBwFGG6FE4B2baBoYLBLAoM9rrHbG1', '14.11', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.12'],2010-07-14 18:35:07
67334,['1KQmfBwFGG6FE4B2baBoYLBLAoM9rrHbG1'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1LHt3Z37ZyyS2aSijocpgyEb6PoHoKaxYv', '14.1']",['14.11'],2010-07-14 18:35:07
67334,['1LHt3Z37ZyyS2aSijocpgyEb6PoHoKaxYv'],"['1J3UishmJmiwwCnBvZ432pTbGokYrx7DXj', '14.09', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.1'],2010-07-14 18:35:07
67334,['1J3UishmJmiwwCnBvZ432pTbGokYrx7DXj'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1A8sqDq2SiypX4uPXWr4fwuA2PaC9FDZpt', '14.08']",['14.09'],2010-07-14 18:35:07
67334,['1A8sqDq2SiypX4uPXWr4fwuA2PaC9FDZpt'],"['14C27a7e2qjERDcb9ah5PCzmSnYh7W8oMw', '14.07', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.08'],2010-07-14 18:35:07
67334,['14C27a7e2qjERDcb9ah5PCzmSnYh7W8oMw'],"['1MsGKdXrGCYnEYSipHYeeE33HG1ApGCe8', '14.06', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.07'],2010-07-14 18:35:07
67334,['1MsGKdXrGCYnEYSipHYeeE33HG1ApGCe8'],"['1GM9mnKZ7qkGrQFgYb4jrDD9eKCZJGNKns', '14.05', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.06'],2010-07-14 18:35:07
67334,['1GM9mnKZ7qkGrQFgYb4jrDD9eKCZJGNKns'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1HWQ3DhJq8bmvo8oVgHvDC4x5hHCFVQNua', '14.04']",['14.05'],2010-07-14 18:35:07
67334,['1HWQ3DhJq8bmvo8oVgHvDC4x5hHCFVQNua'],"['13bhFEkiE7dujT4msEbo9NLyDuCdJcQ3Du', '14.03', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.04'],2010-07-14 18:35:07
67334,['13bhFEkiE7dujT4msEbo9NLyDuCdJcQ3Du'],"['1D84V5eWWx1dx5HNkWRDtsNpj7NDJKPn8E', '14.02', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.03'],2010-07-14 18:35:07
67334,['1D84V5eWWx1dx5HNkWRDtsNpj7NDJKPn8E'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '16PAD6z1RseeXgMWLuv5T4kmZ7TBgzQ9SY', '14.01']",['14.02'],2010-07-14 18:35:07
67334,['16PAD6z1RseeXgMWLuv5T4kmZ7TBgzQ9SY'],"['1AbEUSHgFViDqU8ymPSRVQ6oBFgbLE4wip', '14', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14.01'],2010-07-14 18:35:07
67334,['1AbEUSHgFViDqU8ymPSRVQ6oBFgbLE4wip'],"['1Bets6H4sDKbU499WhGFeivuYFAdUUxtow', '13.99', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['14'],2010-07-14 18:35:07
67334,['1Bets6H4sDKbU499WhGFeivuYFAdUUxtow'],"['1DcFQj6Y8HoYeK6STaPcjXp3hz5nRCn7fv', '13.98', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.99'],2010-07-14 18:35:07
67334,['1DcFQj6Y8HoYeK6STaPcjXp3hz5nRCn7fv'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1P8VKTEBaBw8AGACiGHsLxqvFqmmxt6WJU', '13.97']",['13.98'],2010-07-14 18:35:07
67334,['1P8VKTEBaBw8AGACiGHsLxqvFqmmxt6WJU'],"['1L2hK99XeVPpcNM51aNAiwFbhCCvcFZEyf', '13.96', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.97'],2010-07-14 18:35:07
67334,['1L2hK99XeVPpcNM51aNAiwFbhCCvcFZEyf'],"['1LCKmc4UHSpitL62mF9peVGneueEtNZUfL', '13.95', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.96'],2010-07-14 18:35:07
67334,['1LCKmc4UHSpitL62mF9peVGneueEtNZUfL'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '18hYcqtbkAKHDS4aVT7T9iKjGirP5XdfxC', '13.94']",['13.95'],2010-07-14 18:35:07
67334,['18hYcqtbkAKHDS4aVT7T9iKjGirP5XdfxC'],"['157sDJFvt2pm1Cj3GNu6f7BRj1dTY8CWDw', '13.93', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.94'],2010-07-14 18:35:07
67334,['157sDJFvt2pm1Cj3GNu6f7BRj1dTY8CWDw'],"['184cSD94AfgyKVcEUGRfcigRc73Pu9mqA1', '13.92', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.93'],2010-07-14 18:35:07
67334,['184cSD94AfgyKVcEUGRfcigRc73Pu9mqA1'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '196LaCs13EG3yM3FScsDcHETxcgMzyDS42', '13.91']",['13.92'],2010-07-14 18:35:07
67334,['196LaCs13EG3yM3FScsDcHETxcgMzyDS42'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '16Z5JyriwgFEuhi3YY9GKyoiAFP2DAtop7', '13.9']",['13.91'],2010-07-14 18:35:07
67334,['16Z5JyriwgFEuhi3YY9GKyoiAFP2DAtop7'],"['132w2yozDkdan5L1FG6Qe5ViRdTQAyF9pF', '13.89', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.9'],2010-07-14 18:35:07
67334,['132w2yozDkdan5L1FG6Qe5ViRdTQAyF9pF'],"['1Khs1QQ1xU6gczEkFuGJgPR7CyWXXqR9sH', '13.88', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.89'],2010-07-14 18:35:07
67334,['1Khs1QQ1xU6gczEkFuGJgPR7CyWXXqR9sH'],"['1GAWTKpGwW4SLMdtnYV8bHMoycq5pKr5Xv', '13.87', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.88'],2010-07-14 18:35:07
67334,['1GAWTKpGwW4SLMdtnYV8bHMoycq5pKr5Xv'],"['1DFN8SLCe6PHrGcWWfLBSSSpseVL4grio1', '13.86', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.87'],2010-07-14 18:35:07
67334,['1DFN8SLCe6PHrGcWWfLBSSSpseVL4grio1'],"['1D23rQXFfxRwr8RhfsotzxoFwgodYEjGWT', '13.85', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.86'],2010-07-14 18:35:07
67334,['1D23rQXFfxRwr8RhfsotzxoFwgodYEjGWT'],"['1Q9Afmd3sB3sudiabX9EW24EGAtAPmpqni', '13.84', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.85'],2010-07-14 18:35:07
67334,['1Q9Afmd3sB3sudiabX9EW24EGAtAPmpqni'],"['1Cn51HyZSXuzquE95nq3meRzXUWg2TE8Q', '13.83', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.84'],2010-07-14 18:35:07
67334,['1Cn51HyZSXuzquE95nq3meRzXUWg2TE8Q'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1NAbCuVGjcG66at3xNoQA6XPktYyWsFcuX', '13.82']",['13.83'],2010-07-14 18:35:07
67334,['1NAbCuVGjcG66at3xNoQA6XPktYyWsFcuX'],"['1EMVfVBHdUMnPtQYLwRNhvVH7shNg8TEUm', '13.81', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.82'],2010-07-14 18:35:07
67334,['1EMVfVBHdUMnPtQYLwRNhvVH7shNg8TEUm'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '18gFbFgYNrwKFMEpFwKuEHp1ZcZLs4JwVT', '13.8']",['13.81'],2010-07-14 18:35:07
67334,['18gFbFgYNrwKFMEpFwKuEHp1ZcZLs4JwVT'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1B67XgxXz5ZaD3fs1RYdficqEHx2A2Dhyi', '13.79']",['13.8'],2010-07-14 18:35:07
67334,['1B67XgxXz5ZaD3fs1RYdficqEHx2A2Dhyi'],"['156DLCSCBHy8gi7PUa7gRTdJ4aqz85RSFq', '13.78', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.79'],2010-07-14 18:35:07
67334,['156DLCSCBHy8gi7PUa7gRTdJ4aqz85RSFq'],"['1KVHSrEumCRDXsKzcGWsfbRmHwEoH6vVF9', '13.77', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.78'],2010-07-14 18:35:07
67334,['1KVHSrEumCRDXsKzcGWsfbRmHwEoH6vVF9'],"['15Za5g6QwZcwBCfbVuKkRs5rA7dbsq2JgK', '13.76', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.77'],2010-07-14 18:35:07
67334,['15Za5g6QwZcwBCfbVuKkRs5rA7dbsq2JgK'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1PnX9eTPxRj7iKsuCYCNzgcwmTury6sqH1', '13.75']",['13.76'],2010-07-14 18:35:07
67334,['1PnX9eTPxRj7iKsuCYCNzgcwmTury6sqH1'],"['1R8y4Q1HpsCRsieK3iaQ39tbzfGHqJdFF', '13.74', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.75'],2010-07-14 18:35:07
67334,['1R8y4Q1HpsCRsieK3iaQ39tbzfGHqJdFF'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1CuCeoLhj5XEB1vUVc2upee1H9R5WqkSCV', '13.73']",['13.74'],2010-07-14 18:35:07
67334,['1CuCeoLhj5XEB1vUVc2upee1H9R5WqkSCV'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1CPpcm1EV5dcfs9jo8SLKEacaY75K2HZp8', '13.72']",['13.73'],2010-07-14 18:35:07
67334,['1CPpcm1EV5dcfs9jo8SLKEacaY75K2HZp8'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1DDWjcYvYLX9s254iWdan5SJTAmfycyWQp', '13.71']",['13.72'],2010-07-14 18:35:07
67334,['1DDWjcYvYLX9s254iWdan5SJTAmfycyWQp'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '18cpHjDHebV1Cwbt4cs5KE6LSKACnybhAo', '13.7']",['13.71'],2010-07-14 18:35:07
67334,['18cpHjDHebV1Cwbt4cs5KE6LSKACnybhAo'],"['15bBsFgAf1ScmHpSUmaL3Tp8o1h8xoM8Kr', '13.69', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.7'],2010-07-14 18:35:07
67334,['15bBsFgAf1ScmHpSUmaL3Tp8o1h8xoM8Kr'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '13HjV18KK6s5vwe5rM19nD2im1Gz5ySLkh', '13.68']",['13.69'],2010-07-14 18:35:07
67334,['13HjV18KK6s5vwe5rM19nD2im1Gz5ySLkh'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '15nGQXkL4UjCy1NyLg29PvrdsYGJbaTbFs', '13.67']",['13.68'],2010-07-14 18:35:07
67334,['15nGQXkL4UjCy1NyLg29PvrdsYGJbaTbFs'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1GCQUBf1JCtF6RhnFM1qdZBzMD8zn8Lywu', '13.66']",['13.67'],2010-07-14 18:35:07
67334,['1GCQUBf1JCtF6RhnFM1qdZBzMD8zn8Lywu'],"['13hPh5o2HofBnHF1L579sBAyhRy31mzDkw', '13.65', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.66'],2010-07-14 18:35:07
67334,['13hPh5o2HofBnHF1L579sBAyhRy31mzDkw'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1PB72aRaeUp1CRXjKyc3Ccp6zNC7HbGwMi', '13.64']",['13.65'],2010-07-14 18:35:07
67334,['1PB72aRaeUp1CRXjKyc3Ccp6zNC7HbGwMi'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1GnpJCEyN1SrEo7d4XU4upUbzTszFcnixt', '13.63']",['13.64'],2010-07-14 18:35:07
67334,['1GnpJCEyN1SrEo7d4XU4upUbzTszFcnixt'],"['1JVDUWmaXBkRUL6GScjxQKZ6xCaFpQ6UZg', '13.62', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.63'],2010-07-14 18:35:07
67334,['1JVDUWmaXBkRUL6GScjxQKZ6xCaFpQ6UZg'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1ESMwEofDHTtNY1u9zudKuGw5oJZyCcVyU', '13.61']",['13.62'],2010-07-14 18:35:07
67334,['1ESMwEofDHTtNY1u9zudKuGw5oJZyCcVyU'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1PSzJo2gTCtm631pV4gPHnvL8Y9YtosJXB', '13.6']",['13.61'],2010-07-14 18:35:07
67334,['1PSzJo2gTCtm631pV4gPHnvL8Y9YtosJXB'],"['1FSbC5cTjoYrmpbWNH7CqTiUk5CUG6BAcF', '13.59', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.6'],2010-07-14 18:35:07
67334,['1FSbC5cTjoYrmpbWNH7CqTiUk5CUG6BAcF'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1FrqdSwLJPJzqnhz5smTkckd2WuURj6jkq', '13.58']",['13.59'],2010-07-14 18:35:07
67334,['1FrqdSwLJPJzqnhz5smTkckd2WuURj6jkq'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1GHkVZBBqi2KBRAQUCzYqtqar4UupXFw6N', '13.57']",['13.58'],2010-07-14 18:35:07
67334,['1GHkVZBBqi2KBRAQUCzYqtqar4UupXFw6N'],"['18h3qVQ4xrPXDWNKnfiausu1SEjaPdA7wF', '13.56', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.57'],2010-07-14 18:35:07
67334,['18h3qVQ4xrPXDWNKnfiausu1SEjaPdA7wF'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '14ReTB2PzVh54wDm8LDHbrJv1qngqW8sQd', '13.55']",['13.56'],2010-07-14 18:35:07
67334,['14ReTB2PzVh54wDm8LDHbrJv1qngqW8sQd'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1GMst95yGeZs6eGozLxcRvN9M1RJZnAGVu', '13.54']",['13.55'],2010-07-14 18:35:07
67334,['1GMst95yGeZs6eGozLxcRvN9M1RJZnAGVu'],"['1BExSzyyUobqzM7jm8nRXbYkupspqhC21P', '13.53', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.54'],2010-07-14 18:35:07
67334,['1BExSzyyUobqzM7jm8nRXbYkupspqhC21P'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1KsDXKr9pr2WC7p1Z28Q9DbBkfUfQ6fecs', '13.52']",['13.53'],2010-07-14 18:35:07
67334,['1KsDXKr9pr2WC7p1Z28Q9DbBkfUfQ6fecs'],"['15Mwe1uasrqCbHtCw14CZABguPYjuCsX3W', '13.51', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.52'],2010-07-14 18:35:07
67334,['15Mwe1uasrqCbHtCw14CZABguPYjuCsX3W'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1GSMUPzaGnAE73VFuyAKvkboWFPg7RBUXY', '13.5']",['13.51'],2010-07-14 18:35:07
67334,['1GSMUPzaGnAE73VFuyAKvkboWFPg7RBUXY'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1EYjjBTmyWpb45bDa6eFMvJybqDvweg7hB', '13.49']",['13.5'],2010-07-14 18:35:07
67334,['1EYjjBTmyWpb45bDa6eFMvJybqDvweg7hB'],"['1EUqFhy1LAGc2dw6hZkWfqLvXBi98Csksi', '13.48', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.49'],2010-07-14 18:35:07
67334,['1EUqFhy1LAGc2dw6hZkWfqLvXBi98Csksi'],"['19nqhDisqVw76dbqujMy4UKzTC8Y5nSDyJ', '13.47', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.48'],2010-07-14 18:35:07
67334,['19nqhDisqVw76dbqujMy4UKzTC8Y5nSDyJ'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1N2yF68ztbe4Wn9wyoQeRSJDxpZtgyqxb9', '13.46']",['13.47'],2010-07-14 18:35:07
67334,['1N2yF68ztbe4Wn9wyoQeRSJDxpZtgyqxb9'],"['1omZWcDA2EjGdk1nz9MDjy2EWcBJEeRof', '13.45', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.46'],2010-07-14 18:35:07
67334,['1omZWcDA2EjGdk1nz9MDjy2EWcBJEeRof'],"['1MgXRWzzCE7jc8yQkJ5i5DhWrHYGrGhxcf', '13.44', '18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01']",['13.45'],2010-07-14 18:35:07
67334,['1MgXRWzzCE7jc8yQkJ5i5DhWrHYGrGhxcf'],"['18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT', '0.01', '1KJpDKVy96LCGzxpgTQKJgpwshpXZUCe6J', '13.43']",['13.44'],2010-07-14 18:35:07
67340,['1Pnc6agsurN2Rx4iZDf9VW6zQrSD4z9wPj'],"['1LzkjNagKqAc198cJuQaAUpiSZtQN3J8Uj', '0.01']",['0.01'],2010-07-14 18:44:10
67340,['156Ue3N4osSWVJSz6XQQjGgpFCVW7GQcxB'],"['13JvjuKLCSfFGnzheNNR37cvJoc8DdZGLf', '0.25', '19CnnPFyzCXfed4jcCf426uV49AyfEq4Af', '0.05']",['0.3'],2010-07-14 18:44:10
67340,['13JvjuKLCSfFGnzheNNR37cvJoc8DdZGLf'],"['1LE2W5HafPhy1AckavvTMBepqTdx43xb5S', '0.05', '1NgVtCzJnDKMVfBunphzukbACojA6691fH', '0.2']",['0.25'],2010-07-14 18:44:10
67340,['1NgVtCzJnDKMVfBunphzukbACojA6691fH'],"['1HJgCk6HddqaHQo3yC3cRagKzbNfUUsjHF', '0.15', '1AiWDQ2pUonzYHsLRAeHNNqoVBEKJ51U6X', '0.05']",['0.2'],2010-07-14 18:44:10
67341,['1HJgCk6HddqaHQo3yC3cRagKzbNfUUsjHF'],"['1EatDLHwRWamaSex6LCryXLfFEYGEYj97o', '0.05', '14UEsQNHVCVVvU36uyL4C45H7BunNwXvoB', '0.1']",['0.15'],2010-07-14 18:49:30
67341,['18iYMqEPFBhSieA8iSSHqbz4vLxdeC4jAd'],"['1B1wPLyrJ831sg1D8hnZLBG7SejXbqMMrH', '50']",['50'],2010-07-14 18:49:30
67341,['17XMJfru3ii5h2YEqn3cfuz1RUVDLVnYgP'],"['1FUZHSWtpRU9Ux9R5xP1bM6kDcWrsnWx2V', '25', '1Gm4GPxUvQCfNaCEVSvdCj8TRPjWUNfjvK', '25']",['50'],2010-07-14 18:49:30
67341,['14UEsQNHVCVVvU36uyL4C45H7BunNwXvoB'],"['1LUekJvAz6kbuQYtp3jHQX4YBMUNoMvhE1', '0.05', '1PHKX8x4FBtU8GkVjM1DuCmttV1fp1sZzY', '0.05']",['0.1'],2010-07-14 18:49:30
67341,['12E237ZWz3R7uM9nwiyn26EN2kqfcQGhm2'],"['1P8pjamuij6DegdAxzqJEbr3CVVZ6eiRfX', '0.01', '14xueSKgtrmCZjDN7htmDD3kg6u3McKaVi', '4.99']",['5'],2010-07-14 18:49:30
67341,['1PHKX8x4FBtU8GkVjM1DuCmttV1fp1sZzY'],"['1CqnGF4V23SFcxrwZp7b4RczEmRPRqSfmC', '0.05']",['0.05'],2010-07-14 18:49:30
67342,['1F9fBeaYd4qWVsDMKXXpQ4rjSG3Lc8rDKk'],"['13QypmAXD4hHFTSeVYTZRhfjMyemb69PCw', '50']",['50'],2010-07-14 18:55:17
